Season,Team Name,roster_person_fullName,roster_person_id,_Null_,active,alternateCaptain,birthCity,birthCountry,birthDate,birthStateProvince,captain,currentAge,currentTeam_id,currentTeam_link,currentTeam_name,firstName,fullName,height,id,lastName,link,nationality,primaryNumber,primaryPosition_abbreviation,primaryPosition_code,primaryPosition_name,primaryPosition_type,rookie,rosterStatus,shootsCatches,weight
20172018,Los Angeles Kings,Derek Forbort,8475762,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Duluth,USA,1992-03-04,MN,0,28,20,/api/v1/teams/20,Calgary Flames,Derek,Derek Forbort,"6' 4""",8475762,Forbort,/api/v1/people/8475762,USA,20,D,D,Defenseman,Defenseman,0,Y,L,219
20172018,Los Angeles Kings,Dion Phaneuf,8470602,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Edmonton,CAN,1985-04-10,AB,"","","","","",Dion,Dion Phaneuf,"6' 4""",8470602,Phaneuf,/api/v1/people/8470602,CAN,3,D,D,Defenseman,Defenseman,0,N,L,222
20172018,Los Angeles Kings,Drew Doughty,8474563,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,London,CAN,1989-12-08,ON,0,30,26,/api/v1/teams/26,Los Angeles Kings,Drew,Drew Doughty,"6' 1""",8474563,Doughty,/api/v1/people/8474563,CAN,8,D,D,Defenseman,Defenseman,0,Y,R,202
20172018,Los Angeles Kings,Dustin Brown,8470606,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Ithaca,USA,1984-11-04,NY,0,35,26,/api/v1/teams/26,Los Angeles Kings,Dustin,Dustin Brown,"6' 0""",8470606,Brown,/api/v1/people/8470606,USA,23,RW,R,Right Wing,Forward,0,Y,R,210
20172018,Los Angeles Kings,Jack Campbell,8475789,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Port Huron,USA,1992-01-09,MI,0,28,10,/api/v1/teams/10,Toronto Maple Leafs,Jack,Jack Campbell,"6' 2""",8475789,Campbell,/api/v1/people/8475789,USA,36,G,G,Goalie,Goalie,0,Y,L,197
20172018,Los Angeles Kings,Jake Muzzin,8474162,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Woodstock,CAN,1989-02-21,ON,0,31,10,/api/v1/teams/10,Toronto Maple Leafs,Jake,Jake Muzzin,"6' 3""",8474162,Muzzin,/api/v1/people/8474162,CAN,8,D,D,Defenseman,Defenseman,0,Y,L,217
20172018,Los Angeles Kings,Jeff Carter,8470604,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,London,CAN,1985-01-01,ON,0,35,26,/api/v1/teams/26,Los Angeles Kings,Jeff,Jeff Carter,"6' 3""",8470604,Carter,/api/v1/people/8470604,CAN,77,C,C,Center,Forward,0,Y,R,219
20172018,Los Angeles Kings,Jonathan Quick,8471734,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Milford,USA,1986-01-21,CT,0,34,26,/api/v1/teams/26,Los Angeles Kings,Jonathan,Jonathan Quick,"6' 1""",8471734,Quick,/api/v1/people/8471734,USA,32,G,G,Goalie,Goalie,0,Y,L,216
20172018,Los Angeles Kings,Jonny Brodzinski,8477380,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Ham Lake,USA,1993-06-19,MN,0,26,28,/api/v1/teams/28,San Jose Sharks,Jonny,Jonny Brodzinski,"6' 1""",8477380,Brodzinski,/api/v1/people/8477380,USA,22,C,C,Center,Forward,0,N,R,215
20172018,Los Angeles Kings,Jussi Jokinen,8469638,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Kalajoki,FIN,1983-04-01,"","","","","","",Jussi,Jussi Jokinen,"6' 0""",8469638,Jokinen,/api/v1/people/8469638,FIN,36,LW,L,Left Wing,Forward,0,N,L,191
20172018,Los Angeles Kings,Justin Auger,8477428,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Kitchener,CAN,1994-05-14,ON,"","","","","",Justin,Justin Auger,"6' 6""",8477428,Auger,/api/v1/people/8477428,CAN,79,RW,R,Right Wing,Forward,1,N,R,232
20172018,Los Angeles Kings,Kevin Gravel,8475857,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Kingsford,USA,1992-03-06,MI,0,28,10,/api/v1/teams/10,Toronto Maple Leafs,Kevin,Kevin Gravel,"6' 4""",8475857,Gravel,/api/v1/people/8475857,USA,25,D,D,Defenseman,Defenseman,0,N,L,205
20172018,Los Angeles Kings,Kurtis MacDermid,8477073,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Sauble Beach,CAN,1994-03-25,ON,0,25,26,/api/v1/teams/26,Los Angeles Kings,Kurtis,Kurtis MacDermid,"6' 5""",8477073,MacDermid,/api/v1/people/8477073,CAN,56,D,D,Defenseman,Defenseman,0,Y,L,233
20172018,Los Angeles Kings,Kyle Clifford,8475160,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Ayr,CAN,1991-01-13,ON,0,29,10,/api/v1/teams/10,Toronto Maple Leafs,Kyle,Kyle Clifford,"6' 2""",8475160,Clifford,/api/v1/people/8475160,CAN,73,LW,L,Left Wing,Forward,0,Y,L,211
20172018,Los Angeles Kings,Marian Gaborik,8468483,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Trencin,SVK,1982-02-14,"",0,38,9,/api/v1/teams/9,Ottawa Senators,Marian,Marian Gaborik,"6' 1""",8468483,Gaborik,/api/v1/people/8468483,SVK,12,RW,R,Right Wing,Forward,0,N,L,200
20172018,Los Angeles Kings,Michael Amadio,8478020,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Sault Ste. Marie,CAN,1996-05-13,ON,0,23,26,/api/v1/teams/26,Los Angeles Kings,Michael,Michael Amadio,"6' 1""",8478020,Amadio,/api/v1/people/8478020,CAN,10,C,C,Center,Forward,0,Y,R,204
20172018,Los Angeles Kings,Michael Cammalleri,8469500,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Toronto,CAN,1982-06-08,ON,"","","","","",Michael,Michael Cammalleri,"5' 9""",8469500,Cammalleri,/api/v1/people/8469500,CAN,13,LW,L,Left Wing,Forward,0,Y,L,185
20172018,Los Angeles Kings,Nate Thompson,8470775,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Anchorage,USA,1984-10-05,AK,0,35,4,/api/v1/teams/4,Philadelphia Flyers,Nate,Nate Thompson,"6' 1""",8470775,Thompson,/api/v1/people/8470775,USA,44,C,C,Center,Forward,0,Y,L,205
20172018,Los Angeles Kings,Nic Dowd,8475343,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Huntsville,USA,1990-05-27,AL,0,29,15,/api/v1/teams/15,Washington Capitals,Nic,Nic Dowd,"6' 1""",8475343,Dowd,/api/v1/people/8475343,USA,26,C,C,Center,Forward,0,Y,R,195
20172018,Los Angeles Kings,Nicholas Shore,8476406,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Denver,USA,1992-09-26,CO,0,27,52,/api/v1/teams/52,Winnipeg Jets,Nicholas,Nicholas Shore,"6' 1""",8476406,Shore,/api/v1/people/8476406,USA,21,C,C,Center,Forward,0,Y,R,198
20172018,Los Angeles Kings,Oscar Fantenberg,8480147,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Ljunby,SWE,1991-10-07,"",0,28,23,/api/v1/teams/23,Vancouver Canucks,Oscar,Oscar Fantenberg,"6' 0""",8480147,Fantenberg,/api/v1/people/8480147,SWE,5,D,D,Defenseman,Defenseman,0,Y,L,206
20172018,Los Angeles Kings,Paul LaDue,8476983,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Grand Forks,USA,1992-09-06,ND,0,27,26,/api/v1/teams/26,Los Angeles Kings,Paul,Paul LaDue,"6' 2""",8476983,LaDue,/api/v1/people/8476983,USA,2,D,D,Defenseman,Defenseman,0,N,R,200
20172018,Los Angeles Kings,Tanner Pearson,8476871,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Kitchener,CAN,1992-08-10,ON,0,27,23,/api/v1/teams/23,Vancouver Canucks,Tanner,Tanner Pearson,"6' 1""",8476871,Pearson,/api/v1/people/8476871,CAN,70,LW,L,Left Wing,Forward,0,Y,L,201
20172018,Los Angeles Kings,Tobias Rieder,8476356,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Landshut,DEU,1993-01-10,"",0,27,20,/api/v1/teams/20,Calgary Flames,Tobias,Tobias Rieder,"5' 11""",8476356,Rieder,/api/v1/people/8476356,DEU,16,C,C,Center,Forward,0,Y,L,186
20172018,Los Angeles Kings,Torrey Mitchell,8471338,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Greenfield Park,CAN,1985-01-30,QC,"","","","","",Torrey,Torrey Mitchell,"5' 11""",8471338,Mitchell,/api/v1/people/8471338,CAN,71,C,C,Center,Forward,0,Y,R,186
20172018,Los Angeles Kings,Trevor Lewis,8473453,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Salt Lake City,USA,1987-01-08,UT,0,33,26,/api/v1/teams/26,Los Angeles Kings,Trevor,Trevor Lewis,"6' 1""",8473453,Lewis,/api/v1/people/8473453,USA,22,C,C,Center,Forward,0,Y,R,202
20172018,Los Angeles Kings,Tyler Toffoli,8475726,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Scarborough,CAN,1992-04-24,ON,0,27,23,/api/v1/teams/23,Vancouver Canucks,Tyler,Tyler Toffoli,"6' 0""",8475726,Toffoli,/api/v1/people/8475726,CAN,73,RW,R,Right Wing,Forward,0,Y,R,197
20172018,Minnesota Wild,Alex Stalock,8471774,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,St. Paul,USA,1987-07-28,MN,0,32,30,/api/v1/teams/30,Minnesota Wild,Alex,Alex Stalock,"6' 0""",8471774,Stalock,/api/v1/people/8471774,USA,32,G,G,Goalie,Goalie,0,Y,L,200
20172018,Minnesota Wild,"Cal O'Reilly",8471811,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Toronto,CAN,1986-09-30,ON,"","","","","",Cal,"Cal O'Reilly","6' 0""",8471811,"O'Reilly",/api/v1/people/8471811,CAN,8,C,C,Center,Forward,0,N,L,188
20172018,Minnesota Wild,Carson Soucy,8477369,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Viking,CAN,1994-07-27,AB,0,25,30,/api/v1/teams/30,Minnesota Wild,Carson,Carson Soucy,"6' 5""",8477369,Soucy,/api/v1/people/8477369,CAN,21,D,D,Defenseman,Defenseman,1,Y,L,210
20172018,Minnesota Wild,Charlie Coyle,8475745,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,E. Weymouth,USA,1992-03-02,MA,0,28,6,/api/v1/teams/6,Boston Bruins,Charlie,Charlie Coyle,"6' 3""",8475745,Coyle,/api/v1/people/8475745,USA,13,C,C,Center,Forward,0,Y,R,220
20172018,Minnesota Wild,Chris Stewart,8473485,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1987-10-30,ON,0,32,4,/api/v1/teams/4,Philadelphia Flyers,Chris,Chris Stewart,"6' 2""",8473485,Stewart,/api/v1/people/8473485,CAN,44,RW,R,Right Wing,Forward,0,Y,R,242
20172018,Minnesota Wild,Christoph Bertschy,8477006,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Fribourg,CHE,1994-04-05,"",0,25,1,/api/v1/teams/1,New Jersey Devils,Christoph,Christoph Bertschy,"5' 10""",8477006,Bertschy,/api/v1/people/8477006,CHE,22,C,C,Center,Forward,1,N,R,185
20172018,Minnesota Wild,Daniel Winnik,8471476,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Toronto,CAN,1985-03-06,ON,"","","","","",Daniel,Daniel Winnik,"6' 2""",8471476,Winnik,/api/v1/people/8471476,CAN,26,LW,L,Left Wing,Forward,0,N,L,210
20172018,Minnesota Wild,Devan Dubnyk,8471227,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Regina,CAN,1986-05-04,SK,0,33,30,/api/v1/teams/30,Minnesota Wild,Devan,Devan Dubnyk,"6' 6""",8471227,Dubnyk,/api/v1/people/8471227,CAN,40,G,G,Goalie,Goalie,0,Y,L,224
20172018,Minnesota Wild,Eric Staal,8470595,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Thunder Bay,CAN,1984-10-29,ON,0,35,30,/api/v1/teams/30,Minnesota Wild,Eric,Eric Staal,"6' 4""",8470595,Staal,/api/v1/people/8470595,CAN,12,C,C,Center,Forward,0,Y,L,206
20172018,Minnesota Wild,Gustav Olofsson,8477467,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Boras,SWE,1994-12-01,"",0,25,8,/api/v1/teams/8,Montréal Canadiens,Gustav,Gustav Olofsson,"6' 2""",8477467,Olofsson,/api/v1/people/8477467,SWE,51,D,D,Defenseman,Defenseman,0,N,L,200
20172018,Minnesota Wild,Jared Spurgeon,8474716,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Edmonton,CAN,1989-11-29,AB,0,30,30,/api/v1/teams/30,Minnesota Wild,Jared,Jared Spurgeon,"5' 9""",8474716,Spurgeon,/api/v1/people/8474716,CAN,46,D,D,Defenseman,Defenseman,0,Y,R,167
20172018,Minnesota Wild,Jason Zucker,8475722,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Newport Beach,USA,1992-01-16,CA,0,28,5,/api/v1/teams/5,Pittsburgh Penguins,Jason,Jason Zucker,"5' 11""",8475722,Zucker,/api/v1/people/8475722,USA,16,LW,L,Left Wing,Forward,0,Y,L,192
20172018,Minnesota Wild,Joel Eriksson Ek,8478493,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Karlstad,SWE,1997-01-29,"",0,23,30,/api/v1/teams/30,Minnesota Wild,Joel,Joel Eriksson Ek,"6' 1""",8478493,Eriksson Ek,/api/v1/people/8478493,SWE,14,C,C,Center,Forward,0,Y,L,210
20172018,Minnesota Wild,Jonas Brodin,8476463,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Karlstad,SWE,1993-07-12,"",0,26,30,/api/v1/teams/30,Minnesota Wild,Jonas,Jonas Brodin,"6' 1""",8476463,Brodin,/api/v1/people/8476463,SWE,25,D,D,Defenseman,Defenseman,0,Y,L,194
20172018,Minnesota Wild,Jordan Greenway,8478413,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Canton,USA,1997-02-16,NY,0,23,30,/api/v1/teams/30,Minnesota Wild,Jordan,Jordan Greenway,"6' 6""",8478413,Greenway,/api/v1/people/8478413,USA,18,LW,L,Left Wing,Forward,0,Y,L,225
20172018,Minnesota Wild,Justin Kloos,8480082,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Lakeville,USA,1993-11-30,MN,0,26,24,/api/v1/teams/24,Anaheim Ducks,Justin,Justin Kloos,"5' 10""",8480082,Kloos,/api/v1/people/8480082,USA,81,C,C,Center,Forward,1,N,R,175
20172018,Minnesota Wild,Kyle Quincey,8470724,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Kitchener,CAN,1985-08-12,ON,"","","","","",Kyle,Kyle Quincey,"6' 2""",8470724,Quincey,/api/v1/people/8470724,CAN,27,D,D,Defenseman,Defenseman,0,N,L,210
20172018,Minnesota Wild,Kyle Rau,8476415,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Eden Prairie,USA,1992-10-24,MN,0,27,30,/api/v1/teams/30,Minnesota Wild,Kyle,Kyle Rau,"5' 8""",8476415,Rau,/api/v1/people/8476415,USA,37,C,C,Center,Forward,0,N,L,176
20172018,Minnesota Wild,Landon Ferraro,8475157,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Trail,CAN,1991-08-08,BC,"","","","","",Landon,Landon Ferraro,"6' 0""",8475157,Ferraro,/api/v1/people/8475157,CAN,41,C,C,Center,Forward,0,N,R,173
20172018,Minnesota Wild,Louie Belpedio,8478011,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Skokie,USA,1996-05-14,IL,0,23,30,/api/v1/teams/30,Minnesota Wild,Louie,Louie Belpedio,"5' 11""",8478011,Belpedio,/api/v1/people/8478011,USA,47,D,D,Defenseman,Defenseman,1,N,R,196
20172018,Minnesota Wild,Luke Kunin,8479316,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Chesterfield,USA,1997-12-04,MO,0,22,30,/api/v1/teams/30,Minnesota Wild,Luke,Luke Kunin,"6' 0""",8479316,Kunin,/api/v1/people/8479316,USA,19,C,C,Center,Forward,0,Y,R,197
20172018,Minnesota Wild,Marcus Foligno,8475220,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Buffalo,USA,1991-08-10,NY,0,28,30,/api/v1/teams/30,Minnesota Wild,Marcus,Marcus Foligno,"6' 3""",8475220,Foligno,/api/v1/people/8475220,CAN,17,LW,L,Left Wing,Forward,0,Y,L,224
20172018,Minnesota Wild,Matt Cullen,8464989,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Virginia,USA,1976-11-02,MN,"","","","","",Matt,Matt Cullen,"6' 1""",8464989,Cullen,/api/v1/people/8464989,USA,7,C,C,Center,Forward,0,Y,L,202
20172018,Minnesota Wild,Matt Dumba,8476856,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Regina,CAN,1994-07-25,SK,0,25,30,/api/v1/teams/30,Minnesota Wild,Matt,Matt Dumba,"6' 0""",8476856,Dumba,/api/v1/people/8476856,CAN,24,D,D,Defenseman,Defenseman,0,Y,R,180
20172018,Minnesota Wild,Mikael Granlund,8475798,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Oulu,FIN,1992-02-26,"",0,28,18,/api/v1/teams/18,Nashville Predators,Mikael,Mikael Granlund,"5' 10""",8475798,Granlund,/api/v1/people/8475798,FIN,64,C,C,Center,Forward,0,Y,L,185
20172018,Minnesota Wild,Mike Reilly,8476422,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Chicago,USA,1993-07-13,IL,0,26,9,/api/v1/teams/9,Ottawa Senators,Mike,Mike Reilly,"6' 1""",8476422,Reilly,/api/v1/people/8476422,USA,5,D,D,Defenseman,Defenseman,0,Y,L,200
20172018,Minnesota Wild,Mikko Koivu,8469459,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Turku,FIN,1983-03-12,"",1,36,30,/api/v1/teams/30,Minnesota Wild,Mikko,Mikko Koivu,"6' 3""",8469459,Koivu,/api/v1/people/8469459,FIN,9,C,C,Center,Forward,0,Y,L,213
20172018,Minnesota Wild,Nate Prosser,8475613,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Elk River,USA,1986-05-07,MN,0,33,4,/api/v1/teams/4,Philadelphia Flyers,Nate,Nate Prosser,"6' 2""",8475613,Prosser,/api/v1/people/8475613,USA,39,D,D,Defenseman,Defenseman,0,N,R,201
20172018,Minnesota Wild,Nick Seeler,8476372,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Eden Prairie,USA,1993-06-03,MN,0,26,16,/api/v1/teams/16,Chicago Blackhawks,Nick,Nick Seeler,"6' 2""",8476372,Seeler,/api/v1/people/8476372,USA,55,D,D,Defenseman,Defenseman,0,Y,L,201
20172018,Minnesota Wild,Nino Niederreiter,8475799,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Chur,CHE,1992-09-08,"",0,27,12,/api/v1/teams/12,Carolina Hurricanes,Nino,Nino Niederreiter,"6' 2""",8475799,Niederreiter,/api/v1/people/8475799,CHE,21,RW,R,Right Wing,Forward,0,Y,L,218
20172018,Minnesota Wild,Ryan Murphy,8476465,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Aurora,CAN,1993-03-31,ON,"","","","","",Ryan,Ryan Murphy,"5' 11""",8476465,Murphy,/api/v1/people/8476465,CAN,32,D,D,Defenseman,Defenseman,0,N,R,181
20172018,Minnesota Wild,Ryan Suter,8470600,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Madison,USA,1985-01-21,WI,0,35,30,/api/v1/teams/30,Minnesota Wild,Ryan,Ryan Suter,"6' 2""",8470600,Suter,/api/v1/people/8470600,USA,20,D,D,Defenseman,Defenseman,0,Y,L,206
20172018,Minnesota Wild,Tyler Ennis,8474589,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Edmonton,CAN,1989-10-06,AB,0,30,22,/api/v1/teams/22,Edmonton Oilers,Tyler,Tyler Ennis,"5' 9""",8474589,Ennis,/api/v1/people/8474589,CAN,63,C,C,Center,Forward,0,Y,L,161
20172018,Minnesota Wild,Zach Parise,8470610,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Minneapolis,USA,1984-07-28,MN,0,35,30,/api/v1/teams/30,Minnesota Wild,Zach,Zach Parise,"5' 11""",8470610,Parise,/api/v1/people/8470610,USA,11,LW,L,Left Wing,Forward,0,Y,L,195
20172018,Minnesota Wild,Zack Mitchell,8476619,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Orangeville,CAN,1993-01-07,ON,"","","","","",Zack,Zack Mitchell,"6' 1""",8476619,Mitchell,/api/v1/people/8476619,CAN,"",RW,R,Right Wing,Forward,0,N,R,196
20172018,Montréal Canadiens,Al Montoya,8471219,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Chicago,USA,1985-02-13,IL,"","","","","",Al,Al Montoya,"6' 2""",8471219,Montoya,/api/v1/people/8471219,USA,35,G,G,Goalie,Goalie,0,N,L,200
20172018,Montréal Canadiens,Ales Hemsky,8469466,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Pardubice,CZE,1983-08-13,"","","","","","",Ales,Ales Hemsky,"6' 0""",8469466,Hemsky,/api/v1/people/8469466,CZE,83,RW,R,Right Wing,Forward,0,I,R,177
20172018,Montréal Canadiens,Alex Galchenyuk,8476851,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Milwaukee,USA,1994-02-12,WI,0,26,30,/api/v1/teams/30,Minnesota Wild,Alex,Alex Galchenyuk,"6' 1""",8476851,Galchenyuk,/api/v1/people/8476851,USA,27,C,C,Center,Forward,0,Y,L,207
